retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
brilliant earth,lab,oval,Excellent,Very Good,None,460.0,1069.7674418604652,15.0,15.0,super ideal,E,VVS2,0.43,IGI,307.57,715.27
brilliant earth,lab,round,Excellent,Excellent,None,720.0,1358.4905660377358,18.0,18.0,super ideal,F,VS1,0.53,IGI,481.41,908.32
brilliant earth,lab,pear,Excellent,Excellent,None,9210.0,4559.40594059406,14.833333333333334,15.0,very good,E,VS2,2.02,IGI,6158.01,3048.52
brilliant earth,lab,round,Excellent,Excellent,None,1300.0,1857.1428571428573,18.0,18.0,super ideal,D,VS2,0.7,IGI,869.21,1241.73
brilliant earth,lab,pear,Excellent,Excellent,None,2700.0,2177.4193548387098,15.0,15.0,super ideal,E,VS2,1.24,IGI,1805.28,1455.87
brilliant earth,lab,round,Excellent,Excellent,None,5115.0,2223.913043478261,18.0,18.0,super ideal,I,SI1,2.3,IGI,3420.0,1486.96
brilliant earth,lab,oval,Excellent,Excellent,None,6040.0,3004.9751243781097,15.0,15.0,super ideal,E,SI1,2.01,IGI,4038.48,2009.19
brilliant earth,lab,cushion,Excellent,Excellent,None,4180.0,2458.823529411765,14.0,15.0,very good,H,VS1,1.7,IGI,2794.84,1644.02
brilliant earth,lab,round,Excellent,Excellent,None,9290.0,4621.8905472636825,16.0,18.0,very good,E,VS1,2.01,IGI,6211.5,3090.3
brilliant earth,lab,round,Excellent,Excellent,None,2358.57,2267.8557692307695,18.0,18.0,super ideal,E,VS2,1.04,IGI,1576.99,1516.34
brilliant earth,lab,cushion,Excellent,Excellent,None,1830.0,1926.3157894736844,14.0,15.0,very good,D,VS1,0.95,IGI,1223.58,1287.98
brilliant earth,lab,round,Excellent,Excellent,None,2681.0,1577.0588235294117,18.0,18.0,ideal,J,VS2,1.7,IGI,1792.58,1054.46
brilliant earth,lab,pear,Excellent,Excellent,None,9470.0,4711.442786069652,14.0,15.0,very good,F,VS1,2.01,IGI,6331.85,3150.17
brilliant earth,lab,round,Excellent,Excellent,None,3350.0,1850.828729281768,18.0,18.0,super ideal,I,VS2,1.81,IGI,2239.88,1237.5
brilliant earth,lab,princess,Very Good,Excellent,None,2030.0,1624.0,15.0,15.0,super ideal,H,VS2,1.25,IGI,1357.3,1085.84
brilliant earth,lab,round,Excellent,Excellent,None,1490.0,1862.5,18.0,18.0,ideal,D,VS2,0.8,IGI,996.25,1245.31
brilliant earth,lab,round,Excellent,Excellent,None,3355.0,2600.7751937984494,17.956521739130434,18.0,ideal,E,VS1,1.29,IGI,2243.23,1738.93
brilliant earth,lab,oval,Very Good,Very Good,None,720.0,1333.3333333333333,15.0,15.0,super ideal,E,VVS2,0.54,IGI,481.41,891.5
brilliant earth,lab,round,Excellent,Excellent,None,2880.0,2504.3478260869565,18.0,18.0,ideal,D,VS2,1.15,IGI,1925.63,1674.46
brilliant earth,lab,emerald,Good,Good,None,1360.0,1888.888888888889,13.0,15.0,very good,F,VVS2,0.72,IGI,909.33,1262.95
brilliant earth,lab,round,Excellent,Excellent,None,2950.0,2218.0451127819547,18.0,18.0,super ideal,D,SI1,1.33,IGI,1972.43,1483.03
brilliant earth,lab,round,Excellent,Excellent,None,4250.0,2456.6473988439307,18.0,18.0,ideal,F,SI1,1.73,IGI,2841.64,1642.57
brilliant earth,lab,pear,Very Good,Very Good,None,1380.0,1943.661971830986,15.0,15.0,very good,D,VVS2,0.71,IGI,922.7,1299.57
brilliant earth,lab,round,Excellent,Excellent,None,350.0,1166.6666666666667,18.0,18.0,ideal,E,VS1,0.3,IGI,234.02,780.06
brilliant earth,lab,oval,Excellent,Excellent,None,1570.0,1509.6153846153845,15.0,15.0,super ideal,I,VS1,1.04,IGI,1049.74,1009.36
brilliant earth,lab,pear,Excellent,Excellent,None,1440.0,1600.0,15.0,15.0,super ideal,G,VS1,0.9,IGI,962.82,1069.79
brilliant earth,lab,cushion,Very Good,Very Good,None,1680.0,1647.0588235294117,13.0,15.0,very good,H,SI1,1.02,IGI,1123.28,1101.26
brilliant earth,lab,round,Excellent,Excellent,None,3930.0,1955.223880597015,14.0,18.0,very good,J,VS1,2.01,IGI,2627.68,1307.31
brilliant earth,lab,round,Excellent,Excellent,None,3472.0,1918.232044198895,18.0,18.0,ideal,I,VS2,1.81,IGI,2321.45,1282.57
brilliant earth,lab,round,Excellent,Excellent,None,2738.57,1733.2721518987341,18.0,18.0,super ideal,J,VS1,1.58,IGI,1831.07,1158.9
brilliant earth,lab,round,Excellent,Excellent,None,10580.0,3751.77304964539,18.0,18.0,super ideal,H,VS2,2.82,IGI,7074.02,2508.52
brilliant earth,lab,round,Excellent,Excellent,None,3840.0,3096.7741935483873,17.956521739130434,18.0,ideal,D,VVS2,1.24,IGI,2567.51,2070.57
brilliant earth,lab,cushion,Excellent,Excellent,None,2440.0,2259.259259259259,15.0,15.0,super ideal,H,VS1,1.08,IGI,1631.44,1510.59
brilliant earth,lab,round,Excellent,Excellent,None,2610.0,2211.8644067796613,18.0,18.0,ideal,H,VVS1,1.18,IGI,1745.1,1478.9
brilliant earth,lab,princess,Excellent,Very Good,None,1350.0,1901.4084507042255,15.0,15.0,super ideal,E,VVS2,0.71,IGI,902.64,1271.32
brilliant earth,lab,round,Excellent,Excellent,None,7740.0,3293.6170212765956,18.0,18.0,super ideal,H,VS1,2.35,IGI,5175.13,2202.18
brilliant earth,lab,round,Excellent,Excellent,None,2865.0,1910.0,18.0,18.0,ideal,H,SI1,1.5,IGI,1915.6,1277.07
brilliant earth,lab,round,Excellent,Excellent,None,1300.0,1857.1428571428573,18.0,18.0,super ideal,E,VVS2,0.7,IGI,869.21,1241.73
brilliant earth,lab,round,Excellent,Excellent,None,2110.0,1773.109243697479,18.0,18.0,super ideal,E,SI1,1.19,IGI,1410.79,1185.54
brilliant earth,lab,princess,Excellent,Excellent,None,4790.0,2784.883720930233,15.0,15.0,super ideal,G,VS1,1.72,IGI,3202.7,1862.03
brilliant earth,lab,round,Excellent,Excellent,None,7760.0,3091.6334661354585,18.0,18.0,super ideal,H,SI1,2.51,IGI,5188.51,2067.13
brilliant earth,lab,emerald,Excellent,Excellent,None,18940.0,6149.350649350649,15.0,15.0,super ideal,D,VS1,3.08,IGI,12663.7,4111.59
brilliant earth,lab,round,Excellent,Excellent,None,3795.0,2448.3870967741937,18.0,18.0,ideal,G,VS2,1.55,IGI,2537.42,1637.04
brilliant earth,lab,oval,Excellent,Excellent,None,1230.0,1556.9620253164555,15.0,15.0,super ideal,E,VS2,0.79,IGI,822.4,1041.02
brilliant earth,lab,round,Excellent,Excellent,None,1943.33,1924.089108910891,18.0,18.0,super ideal,E,SI1,1.01,IGI,1299.35,1286.49
brilliant earth,lab,round,Excellent,Excellent,None,785.0,1308.3333333333335,18.0,18.0,super ideal,E,VS2,0.6,IGI,524.87,874.78
brilliant earth,lab,round,Excellent,Excellent,None,2448.0,2376.6990291262136,18.0,18.0,ideal,G,VVS2,1.03,IGI,1636.79,1589.11
brilliant earth,lab,oval,Excellent,Excellent,None,3840.0,2543.046357615894,15.0,15.0,very good,G,VS2,1.51,IGI,2567.51,1700.34
brilliant earth,lab,round,Very Good,Good,None,1070.0,2018.8679245283017,16.0,18.0,very good,D,VVS1,0.53,IGI,715.43,1349.86
brilliant earth,lab,oval,Very Good,Very Good,None,720.0,1285.7142857142856,15.0,15.0,super ideal,E,VS1,0.56,IGI,481.41,859.66
brilliant earth,lab,oval,Excellent,Excellent,None,1210.0,1728.5714285714287,14.2,15.0,very good,E,VVS2,0.7,IGI,809.03,1155.76
brilliant earth,lab,round,Excellent,Excellent,None,2600.0,1625.0,18.0,18.0,super ideal,J,SI2,1.6,IGI,1738.42,1086.51
brilliant earth,lab,round,Excellent,Excellent,None,8375.0,4166.666666666667,18.0,18.0,super ideal,D,VS2,2.01,IGI,5599.71,2785.92
brilliant earth,lab,round,Excellent,Excellent,None,2910.0,2309.5238095238096,18.0,18.0,super ideal,E,VS1,1.26,IGI,1945.69,1544.2
brilliant earth,lab,round,Excellent,Excellent,None,5130.0,3331.1688311688313,18.0,18.0,super ideal,D,VS1,1.54,IGI,3430.03,2227.29
brilliant earth,lab,oval,Excellent,Excellent,None,1050.0,1381.578947368421,15.0,15.0,super ideal,E,SI1,0.76,IGI,702.05,923.75
brilliant earth,lab,asscher,Excellent,Excellent,None,6490.0,3181.372549019608,15.0,15.0,super ideal,F,VS2,2.04,IGI,4339.36,2127.13
brilliant earth,lab,round,Excellent,Excellent,None,4460.0,2593.0232558139537,18.0,18.0,super ideal,H,VVS2,1.72,IGI,2982.05,1733.75
brilliant earth,lab,round,Excellent,Excellent,None,18880.0,6601.398601398601,18.0,18.0,super ideal,E,VS1,2.86,IGI,12623.58,4413.84
brilliant earth,lab,round,Excellent,Very Good,None,840.0,1527.2727272727273,15.0,18.0,very good,E,VS1,0.55,IGI,561.64,1021.17
brilliant earth,lab,round,Excellent,Excellent,None,3208.0,1887.0588235294117,18.0,18.0,super ideal,I,VS2,1.7,IGI,2144.94,1261.73
brilliant earth,lab,round,Excellent,Excellent,None,3491.43,2053.782352941176,17.75,18.0,ideal,I,VS1,1.7,IGI,2334.45,1373.2
brilliant earth,lab,round,Excellent,Excellent,None,5310.0,3339.622641509434,18.0,18.0,super ideal,D,VS1,1.59,IGI,3550.38,2232.94
brilliant earth,lab,round,Very Good,Good,None,956.67,1366.6714285714286,13.0,18.0,good,E,SI1,0.7,IGI,639.65,913.79
brilliant earth,lab,pear,Excellent,Excellent,None,680.0,1079.3650793650793,15.0,15.0,super ideal,H,VVS2,0.63,IGI,454.66,721.69
brilliant earth,lab,round,Excellent,Excellent,None,2370.0,1823.076923076923,18.0,18.0,super ideal,I,VVS2,1.3,IGI,1584.63,1218.95
brilliant earth,lab,round,Excellent,Excellent,None,3340.0,2492.5373134328356,18.0,18.0,ideal,F,VS1,1.34,IGI,2233.2,1666.56
brilliant earth,lab,round,Excellent,Excellent,None,5340.0,3467.5324675324673,18.0,18.0,super ideal,F,VVS2,1.54,IGI,3570.44,2318.47
brilliant earth,lab,round,Excellent,Excellent,None,5615.0,2648.5849056603774,18.0,18.0,ideal,I,VVS2,2.12,IGI,3754.31,1770.9
brilliant earth,lab,oval,Excellent,Very Good,None,390.0,1054.0540540540542,15.0,15.0,very good,E,VVS2,0.37,IGI,260.76,704.76
brilliant earth,lab,pear,Excellent,Excellent,None,2010.0,2010.0,14.5,15.0,very good,E,SI1,1.0,IGI,1343.93,1343.93
brilliant earth,lab,round,Excellent,Excellent,None,2590.0,2232.7586206896553,18.0,18.0,super ideal,D,VS2,1.16,IGI,1731.73,1492.87
brilliant earth,lab,pear,Very Good,Very Good,None,760.0,1288.1355932203392,15.0,15.0,super ideal,E,VS1,0.59,IGI,508.15,861.28
brilliant earth,lab,round,Excellent,Excellent,None,3657.5,2390.5228758169933,18.0,18.0,ideal,H,VS1,1.53,IGI,2445.48,1598.36
brilliant earth,lab,round,Excellent,Excellent,None,2676.0,2389.285714285714,18.0,18.0,super ideal,G,VVS2,1.12,IGI,1789.23,1597.53
brilliant earth,lab,round,Excellent,Excellent,None,11790.0,4350.553505535056,18.0,18.0,super ideal,G,VS2,2.71,IGI,7883.05,2908.87
brilliant earth,lab,cushion,Excellent,Excellent,None,3220.0,1594.059405940594,15.0,15.0,super ideal,J,VS2,2.02,IGI,2152.96,1065.82
brilliant earth,lab,round,Excellent,Excellent,None,6880.0,3017.543859649123,18.0,18.0,ideal,H,VS1,2.28,IGI,4600.12,2017.6
brilliant earth,lab,cushion,Excellent,Excellent,None,1350.0,1875.0,14.0,15.0,very good,E,VVS1,0.72,IGI,902.64,1253.67
brilliant earth,lab,round,Excellent,Excellent,None,2960.0,2368.0,18.0,18.0,super ideal,G,VVS2,1.25,IGI,1979.12,1583.3
brilliant earth,lab,oval,Excellent,Excellent,None,7380.0,2940.2390438247016,15.0,15.0,super ideal,H,VS1,2.51,IGI,4934.43,1965.91
brilliant earth,lab,round,Excellent,Excellent,None,5220.0,3480.0,18.0,18.0,ideal,F,VVS2,1.5,IGI,3490.21,2326.8
brilliant earth,lab,round,Excellent,Excellent,None,2673.33,1660.4534161490683,18.0,18.0,super ideal,I,SI1,1.61,IGI,1787.45,1110.22
brilliant earth,lab,emerald,Excellent,Excellent,None,1440.0,1600.0,15.0,15.0,super ideal,E,SI1,0.9,IGI,962.82,1069.79
brilliant earth,lab,round,Excellent,Excellent,None,1100.0,1506.8493150684933,18.0,18.0,ideal,D,SI1,0.73,IGI,735.48,1007.51
brilliant earth,lab,round,Excellent,Excellent,None,4590.0,1995.6521739130437,18.0,18.0,super ideal,J,VS2,2.3,IGI,3068.97,1334.34
brilliant earth,lab,round,Excellent,Excellent,None,2620.0,2201.6806722689075,18.0,18.0,ideal,H,VVS1,1.19,IGI,1751.79,1472.09
brilliant earth,lab,round,Excellent,Excellent,None,380.0,1151.5151515151515,18.0,18.0,super ideal,E,VS1,0.33,IGI,254.08,769.93
brilliant earth,lab,oval,Excellent,Excellent,None,1220.0,1564.102564102564,15.0,15.0,very good,E,VS2,0.78,IGI,815.72,1045.79
brilliant earth,lab,princess,Excellent,Excellent,None,1920.0,2133.3333333333335,15.0,15.0,super ideal,F,VS1,0.9,IGI,1283.75,1426.39
brilliant earth,lab,round,Excellent,Excellent,None,2400.0,1846.1538461538462,18.0,18.0,super ideal,H,VS2,1.3,IGI,1604.69,1234.38
brilliant earth,lab,round,Excellent,Excellent,None,18620.0,5320.0,18.0,18.0,super ideal,H,VS1,3.5,IGI,12449.74,3557.07
brilliant earth,lab,round,Excellent,Excellent,None,1540.0,1425.9259259259259,18.0,18.0,super ideal,J,VVS2,1.08,IGI,1029.68,953.41
brilliant earth,lab,round,Excellent,Excellent,None,500.0,1282.051282051282,17.5,18.0,ideal,D,VVS2,0.39,IGI,334.31,857.21
brilliant earth,lab,round,Excellent,Excellent,None,5160.0,2233.7662337662337,18.0,18.0,ideal,J,VVS2,2.31,IGI,3450.09,1493.54
brilliant earth,lab,round,Excellent,Excellent,None,3060.0,2372.093023255814,18.0,18.0,super ideal,G,VVS2,1.29,IGI,2045.98,1586.03
brilliant earth,lab,round,Excellent,Excellent,None,3210.0,1933.7349397590363,18.0,18.0,ideal,I,VS1,1.66,IGI,2146.28,1292.94
brilliant earth,lab,round,Excellent,Excellent,None,2390.0,2042.735042735043,18.0,18.0,ideal,E,VS2,1.17,IGI,1598.01,1365.82
brilliant earth,lab,round,Very Good,Very Good,None,730.0,1431.3725490196077,16.0,18.0,very good,D,VS2,0.51,IGI,488.09,957.05
brilliant earth,lab,princess,Excellent,Excellent,None,3390.0,2669.2913385826773,15.0,15.0,super ideal,E,VS1,1.27,IGI,2266.63,1784.75
brilliant earth,lab,round,Excellent,Excellent,None,1810.0,1645.4545454545453,18.0,18.0,ideal,G,SI1,1.1,IGI,1210.21,1100.19
brilliant earth,lab,round,Excellent,Excellent,None,3020.0,2455.2845528455287,18.0,18.0,super ideal,E,VS1,1.23,IGI,2019.24,1641.66
brilliant earth,lab,round,Excellent,Excellent,None,3270.0,2658.5365853658536,18.0,18.0,super ideal,G,VVS1,1.23,IGI,2186.39,1777.56
brilliant earth,lab,oval,Excellent,Excellent,None,320.0,1032.258064516129,15.0,15.0,super ideal,E,VS1,0.31,IGI,213.96,690.19
brilliant earth,lab,cushion,Excellent,Excellent,None,3780.0,2407.643312101911,15.0,15.0,super ideal,G,VS2,1.57,IGI,2527.39,1609.8
brilliant earth,lab,round,Excellent,Excellent,None,1896.0,1858.8235294117646,18.0,18.0,super ideal,F,SI1,1.02,IGI,1267.71,1242.85
brilliant earth,lab,round,Excellent,Excellent,None,5902.5,2936.5671641791046,18.0,18.0,super ideal,G,SI1,2.01,IGI,3946.54,1963.45
brilliant earth,lab,round,Excellent,Excellent,None,3502.86,2048.4561403508774,18.0,18.0,super ideal,I,VS1,1.71,IGI,2342.09,1369.64
brilliant earth,lab,pear,Excellent,Very Good,None,780.0,1300.0,15.0,15.0,very good,E,VS1,0.6,IGI,521.52,869.21
brilliant earth,lab,pear,Excellent,Excellent,None,2100.0,2058.823529411765,14.6,15.0,very good,G,VS1,1.02,IGI,1404.11,1376.57
brilliant earth,lab,round,Excellent,Excellent,None,2370.0,1519.2307692307693,18.0,18.0,ideal,J,VS2,1.56,IGI,1584.63,1015.79
brilliant earth,lab,round,Excellent,Excellent,None,1740.0,1891.3043478260868,18.0,18.0,super ideal,G,VS1,0.92,IGI,1163.4,1264.57
brilliant earth,lab,princess,Excellent,Excellent,None,6300.0,3000.0,15.0,15.0,super ideal,G,VS2,2.1,IGI,4212.32,2005.87
brilliant earth,lab,oval,Excellent,Excellent,None,14870.0,4940.199335548173,14.5,15.0,very good,G,VS2,3.01,IGI,9942.41,3303.12
brilliant earth,lab,round,Excellent,Excellent,None,5180.0,2726.315789473684,18.0,18.0,ideal,F,SI1,1.9,IGI,3463.46,1822.87
brilliant earth,lab,round,Excellent,Excellent,None,1490.0,1655.5555555555554,18.0,18.0,ideal,D,SI2,0.9,IGI,996.25,1106.94
brilliant earth,lab,round,Excellent,Excellent,None,2520.0,2082.6446280991736,18.0,18.0,ideal,G,VS2,1.21,IGI,1684.93,1392.5
brilliant earth,lab,oval,Excellent,Excellent,None,1340.0,1861.111111111111,15.0,15.0,very good,E,VVS1,0.72,IGI,895.95,1244.38
brilliant earth,lab,round,Excellent,Excellent,None,3680.0,2230.3030303030305,18.0,18.0,ideal,H,VS1,1.65,IGI,2460.53,1491.23
brilliant earth,lab,round,Excellent,Excellent,None,2220.0,1850.0,18.0,18.0,super ideal,F,SI1,1.2,IGI,1484.34,1236.95
brilliant earth,lab,princess,Excellent,Excellent,None,3980.0,1980.0995024875624,15.0,15.0,super ideal,I,VS1,2.01,IGI,2661.11,1323.94
brilliant earth,lab,round,Excellent,Excellent,None,3925.0,1877.9904306220096,18.0,18.0,super ideal,J,SI1,2.09,IGI,2624.34,1255.67
brilliant earth,lab,round,Excellent,Excellent,None,3370.0,2477.941176470588,18.0,18.0,super ideal,G,VVS2,1.36,IGI,2253.26,1656.81
brilliant earth,lab,round,Excellent,Excellent,None,2490.0,1992.0,18.0,18.0,super ideal,H,VVS2,1.25,IGI,1664.87,1331.89
brilliant earth,lab,round,Excellent,Excellent,None,4267.5,2102.2167487684733,18.0,18.0,ideal,I,SI1,2.03,IGI,2853.34,1405.59
brilliant earth,lab,round,Excellent,Excellent,None,2647.5,1644.4099378881986,18.0,18.0,ideal,J,VS1,1.61,IGI,1770.18,1099.49
brilliant earth,lab,pear,Very Good,Very Good,None,650.0,1250.0,15.0,15.0,super ideal,F,VVS2,0.52,IGI,434.6,835.78
brilliant earth,lab,round,Excellent,Excellent,None,662.5,1204.5454545454545,18.0,18.0,ideal,E,SI1,0.55,IGI,442.96,805.39
brilliant earth,lab,round,Excellent,Excellent,None,830.0,1317.4603174603174,18.0,18.0,ideal,D,SI1,0.63,IGI,554.96,880.88
brilliant earth,lab,oval,Excellent,Excellent,None,715.0,1211.864406779661,15.0,15.0,very good,E,VS2,0.59,IGI,478.06,810.28
brilliant earth,lab,round,Very Good,Excellent,None,2570.0,1668.8311688311687,18.0,18.0,ideal,I,SI1,1.54,IGI,1718.36,1115.82
brilliant earth,lab,pear,Excellent,Excellent,None,600.0,1200.0,15.0,15.0,super ideal,D,SI1,0.5,IGI,401.17,802.35
brilliant earth,lab,pear,Very Good,Very Good,None,630.0,1260.0,14.0,15.0,very good,F,VVS2,0.5,IGI,421.23,842.46
brilliant earth,lab,round,Excellent,Excellent,None,9540.0,3800.7968127490044,18.0,18.0,ideal,H,VVS2,2.51,IGI,6378.65,2541.3
brilliant earth,lab,round,Excellent,Excellent,None,3320.0,2496.240601503759,18.0,18.0,ideal,G,VVS2,1.33,IGI,2219.82,1669.04
brilliant earth,lab,round,Excellent,Excellent,None,2653.33,1711.8258064516128,18.0,18.0,ideal,J,VS1,1.55,IGI,1774.07,1144.56
brilliant earth,lab,round,Excellent,Excellent,None,2290.0,1940.6779661016951,17.666666666666668,18.0,ideal,F,VS2,1.18,IGI,1531.14,1297.58
brilliant earth,lab,radiant,Excellent,Excellent,None,15500.0,5615.942028985508,15.0,15.0,super ideal,D,VS1,2.76,IGI,10363.64,3754.94
brilliant earth,lab,oval,Excellent,Excellent,None,410.0,1051.2820512820513,15.0,15.0,super ideal,E,VVS2,0.39,IGI,274.13,702.91
brilliant earth,lab,round,Excellent,Excellent,None,3520.0,2569.3430656934306,18.0,18.0,ideal,E,VS1,1.37,IGI,2353.55,1717.92
brilliant earth,lab,round,Excellent,Excellent,None,4690.0,2321.7821782178216,18.0,18.0,super ideal,H,SI1,2.02,IGI,3135.84,1552.39
brilliant earth,lab,princess,Excellent,Excellent,None,5510.0,3649.0066225165565,15.0,15.0,super ideal,F,VS2,1.51,IGI,3684.11,2439.81
brilliant earth,lab,oval,Excellent,Excellent,None,7660.0,3529.9539170506914,15.0,15.0,super ideal,E,VS2,2.17,IGI,5121.64,2360.2
brilliant earth,lab,oval,Very Good,Very Good,None,650.0,1300.0,15.0,15.0,very good,F,VVS2,0.5,IGI,434.6,869.21
brilliant earth,lab,round,Excellent,Excellent,None,3655.0,2855.46875,18.0,18.0,ideal,E,VVS2,1.28,IGI,2443.81,1909.23
brilliant earth,lab,round,Excellent,Excellent,None,3480.0,1901.639344262295,18.0,18.0,ideal,I,SI1,1.83,IGI,2326.8,1271.48
brilliant earth,lab,oval,Excellent,Excellent,None,3170.0,2990.566037735849,15.0,15.0,super ideal,D,VVS2,1.06,IGI,2119.53,1999.56
brilliant earth,lab,round,Excellent,Excellent,None,5425.0,2421.8749999999995,18.0,18.0,super ideal,I,VS1,2.24,IGI,3627.27,1619.32
brilliant earth,lab,oval,Excellent,Excellent,None,6150.0,3942.3076923076924,14.833333333333334,15.0,very good,D,VVS2,1.56,IGI,4112.02,2635.91
brilliant earth,lab,round,Excellent,Excellent,None,3435.0,3039.823008849558,18.0,18.0,super ideal,F,VVS1,1.13,IGI,2296.72,2032.49
brilliant earth,lab,round,Excellent,Excellent,None,4110.0,2044.7761194029854,16.5,18.0,very good,I,SI1,2.01,IGI,2748.04,1367.18
brilliant earth,lab,princess,Excellent,Excellent,None,1460.0,1802.469135802469,15.0,15.0,super ideal,E,VS1,0.81,IGI,976.19,1205.17
brilliant earth,lab,round,Excellent,Excellent,None,3680.0,2300.0,18.0,18.0,ideal,H,VS1,1.6,IGI,2460.53,1537.83
brilliant earth,lab,round,Excellent,Excellent,None,2760.0,2509.090909090909,17.0,18.0,very good,F,VS1,1.1,IGI,1845.4,1677.63
brilliant earth,lab,round,Excellent,Excellent,None,3433.33,2288.8866666666668,18.0,18.0,super ideal,H,VS2,1.5,IGI,2295.6,1530.4
brilliant earth,lab,round,Excellent,Excellent,None,7290.0,2700.0,18.0,18.0,ideal,J,VS1,2.7,IGI,4874.25,1805.28
brilliant earth,lab,round,Excellent,Excellent,None,1080.0,1770.4918032786886,18.0,18.0,super ideal,D,VVS2,0.61,IGI,722.11,1183.79
brilliant earth,lab,round,Excellent,Excellent,None,16470.0,5698.961937716263,18.0,18.0,ideal,F,VS1,2.89,IGI,11012.2,3810.45
brilliant earth,lab,round,Excellent,Excellent,None,3910.0,2247.1264367816093,18.0,18.0,super ideal,H,VS2,1.74,IGI,2614.31,1502.48
brilliant earth,lab,pear,Excellent,Excellent,None,2555.0,1692.0529801324503,14.0,15.0,very good,I,SI1,1.51,IGI,1708.33,1131.34
brilliant earth,lab,round,Excellent,Excellent,None,4530.0,2903.846153846154,18.0,18.0,super ideal,G,VVS2,1.56,IGI,3028.86,1941.57
brilliant earth,lab,oval,Excellent,Excellent,None,10330.0,3343.042071197411,15.0,15.0,very good,I,VVS2,3.09,IGI,6906.86,2235.23
brilliant earth,lab,round,Excellent,Excellent,None,2643.08,2616.9108910891086,17.9375,18.0,ideal,F,VVS2,1.01,IGI,1767.22,1749.72
brilliant earth,lab,emerald,Excellent,Excellent,None,670.0,1288.4615384615383,15.0,15.0,super ideal,G,VVS1,0.52,IGI,447.98,861.49
brilliant earth,lab,round,Excellent,Good,None,500.0,1219.5121951219512,16.0,18.0,very good,D,VS2,0.41,IGI,334.31,815.39
brilliant earth,lab,round,Excellent,Excellent,None,3454.0,1918.888888888889,18.0,18.0,super ideal,I,VS2,1.8,IGI,2309.42,1283.01
brilliant earth,lab,round,Excellent,Excellent,None,2990.0,2646.0176991150447,18.0,18.0,super ideal,G,VVS1,1.13,IGI,1999.18,1769.19
brilliant earth,lab,oval,Very Good,Very Good,None,2810.0,1633.7209302325582,15.0,15.0,super ideal,J,VS1,1.72,IGI,1878.83,1092.34
brilliant earth,lab,oval,Excellent,Excellent,None,6270.0,3103.960396039604,15.0,15.0,very good,I,VS2,2.02,IGI,4192.26,2075.38
brilliant earth,lab,emerald,Very Good,Very Good,None,1460.0,1825.0,15.0,15.0,ideal,D,VS1,0.8,IGI,976.19,1220.23
