retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
brilliant earth,natural,round,Excellent,Excellent,Medium,778.33,2510.741935483871,17.916666666666668,18.0,super ideal,H,VS2,0.31,GIA,578.36,1865.67
brilliant earth,natural,oval,Excellent,Excellent,Strong,4725.0,4725.0,14.666666666666666,15.0,ideal,I,VS2,1.0,GIA,3511.03,3511.03
brilliant earth,natural,round,Excellent,Excellent,None,3480.0,3866.6666666666665,17.58823529411765,18.0,ideal,H,SI2,0.9,GIA,2585.9,2873.23
brilliant earth,natural,round,Excellent,Excellent,None,6630.0,6314.285714285714,18.0,18.0,super ideal,H,IF,1.05,GIA,4926.59,4691.99
brilliant earth,natural,princess,Excellent,Excellent,Faint,900.0,1764.7058823529412,15.0,15.0,ideal,J,VS2,0.51,GIA,668.77,1311.31
brilliant earth,natural,round,Excellent,Excellent,Strong,12220.0,9257.575757575758,18.0,18.0,super ideal,D,VVS2,1.32,GIA,9080.39,6879.08
brilliant earth,natural,round,Excellent,Excellent,None,3926.67,4315.021978021978,17.833333333333332,18.0,super ideal,H,SI1,0.91,GIA,2917.81,3206.39
brilliant earth,natural,radiant,Excellent,Excellent,None,12010.0,8006.666666666667,14.88888888888889,15.0,super ideal,F,VS2,1.5,GIA,8924.34,5949.56
brilliant earth,natural,heart,Excellent,Excellent,None,900.0,2812.5,15.0,15.0,ideal,D,VS1,0.32,GIA,668.77,2089.9
brilliant earth,natural,round,Excellent,Excellent,None,1186.0,2892.6829268292686,17.941176470588236,18.0,super ideal,H,VS1,0.41,GIA,881.29,2149.48
brilliant earth,natural,round,Excellent,Excellent,Faint,2390.0,3983.3333333333335,17.625,18.0,ideal,F,VS1,0.6,GIA,1775.95,2959.92
brilliant earth,natural,princess,Excellent,Excellent,None,3620.0,3480.7692307692305,15.0,15.0,ideal,J,VVS1,1.04,GIA,2689.93,2586.48
brilliant earth,natural,cushion,Excellent,Excellent,None,2990.0,2491.666666666667,13.0,15.0,good,J,SI1,1.2,GIA,2221.8,1851.5
brilliant earth,natural,round,Excellent,Excellent,None,765.81,2470.354838709677,18.0,18.0,super ideal,E,SI1,0.31,GIA,569.05,1835.66
brilliant earth,natural,princess,Excellent,Excellent,None,3350.0,3316.831683168317,14.75,15.0,ideal,H,SI1,1.01,GIA,2489.3,2464.66
brilliant earth,natural,princess,Excellent,Excellent,None,2850.0,2821.7821782178216,15.0,15.0,ideal,J,VS2,1.01,GIA,2117.77,2096.8
brilliant earth,natural,emerald,Excellent,Excellent,None,3740.0,4155.555555555556,15.0,15.0,super ideal,G,VVS2,0.9,GIA,2779.1,3087.89
brilliant earth,natural,round,Excellent,Excellent,Faint,1042.5,2316.6666666666665,16.2,18.0,very good,F,SI1,0.45,GIA,774.66,1721.46
brilliant earth,natural,round,Excellent,Excellent,Medium,724.64,2337.548387096774,17.933333333333334,18.0,super ideal,D,SI2,0.31,GIA,538.46,1736.98
brilliant earth,natural,heart,Excellent,Excellent,None,1110.0,2220.0,14.5,15.0,ideal,J,SI1,0.5,GIA,824.81,1649.63
brilliant earth,natural,round,Excellent,Excellent,None,15750.0,9264.70588235294,18.0,18.0,super ideal,E,VS2,1.7,GIA,11703.44,6884.38
brilliant earth,natural,cushion,Excellent,Excellent,None,4785.0,3987.5,15.0,15.0,super ideal,H,SI1,1.2,GIA,3555.62,2963.01
brilliant earth,natural,pear,Excellent,Very Good,None,560.0,1866.6666666666667,15.0,15.0,ideal,G,VVS2,0.3,GIA,416.12,1387.07
brilliant earth,natural,pear,Excellent,Very Good,None,2080.0,2971.4285714285716,14.142857142857142,15.0,very good,F,VS2,0.7,GIA,1545.6,2208.0
brilliant earth,natural,round,Excellent,Excellent,Medium,2250.0,4591.836734693878,18.0,18.0,super ideal,D,VVS1,0.49,GIA,1671.92,3412.08
brilliant earth,natural,marquise,Excellent,Excellent,None,1540.0,2566.666666666667,14.5,15.0,ideal,D,SI1,0.6,GIA,1144.34,1907.23
brilliant earth,natural,cushion,Very Good,Good,None,9630.0,5631.578947368421,12.0,15.0,very good,H,VS2,1.71,GIA,7155.82,4184.69
brilliant earth,natural,emerald,Excellent,Very Good,Faint,730.0,2433.3333333333335,15.0,15.0,super ideal,F,VVS2,0.3,GIA,542.45,1808.15
brilliant earth,natural,emerald,Excellent,Very Good,None,550.0,1375.0,14.666666666666666,15.0,ideal,J,VS2,0.4,GIA,408.69,1021.73
brilliant earth,natural,radiant,Excellent,Very Good,None,9550.0,6324.503311258278,14.0,15.0,very good,F,SI1,1.51,GIA,7096.37,4699.59
brilliant earth,natural,asscher,Excellent,Excellent,Medium,17560.0,8736.3184079602,15.0,15.0,ideal,F,VVS2,2.01,GIA,13048.41,6491.75
brilliant earth,natural,cushion,Excellent,Good,None,1040.0,2080.0,14.0,15.0,very good,I,SI1,0.5,GIA,772.8,1545.6
brilliant earth,natural,round,Excellent,Excellent,None,680.0,1942.857142857143,18.0,18.0,super ideal,I,VS1,0.35,GIA,505.29,1443.69
brilliant earth,natural,oval,Excellent,Excellent,None,10025.0,6639.07284768212,13.5,15.0,super ideal,D,SI2,1.51,GIA,7449.34,4933.33
brilliant earth,natural,round,Excellent,Excellent,Medium,8160.0,8869.565217391304,18.0,18.0,super ideal,E,IF,0.92,GIA,6063.5,6590.76
brilliant earth,natural,round,Excellent,Excellent,None,3416.67,4218.111111111111,18.0,18.0,super ideal,E,SI1,0.81,GIA,2538.84,3134.38
brilliant earth,natural,heart,Excellent,Excellent,None,830.0,2075.0,15.0,15.0,ideal,J,VVS2,0.4,GIA,616.75,1541.88
brilliant earth,natural,emerald,Excellent,Very Good,None,2000.0,2500.0,14.7,15.0,ideal,I,VVS1,0.8,GIA,1486.15,1857.69
brilliant earth,natural,cushion,Very Good,Excellent,Faint,6310.0,4124.183006535947,14.0,15.0,very good,I,SI2,1.53,GIA,4688.81,3064.58
brilliant earth,natural,emerald,Excellent,Very Good,Faint,582.0,1940.0,14.2,15.0,ideal,G,VS2,0.3,GIA,432.47,1441.57
brilliant earth,natural,marquise,Excellent,Excellent,None,2160.0,3042.253521126761,15.0,15.0,super ideal,H,VS2,0.71,GIA,1605.04,2260.63
brilliant earth,natural,emerald,Excellent,Very Good,None,635.0,2116.666666666667,15.0,15.0,super ideal,G,VS1,0.3,GIA,471.85,1572.84
brilliant earth,natural,round,Excellent,Excellent,None,2503.33,3090.5308641975307,18.0,18.0,super ideal,I,SI2,0.81,GIA,1860.16,2296.5
brilliant earth,natural,cushion,Excellent,Very Good,None,3030.0,3366.6666666666665,13.0,15.0,good,D,SI2,0.9,GIA,2251.52,2501.69
brilliant earth,natural,round,Excellent,Very Good,None,1180.0,2950.0,14.777777777777779,18.0,very good,E,VVS2,0.4,GIA,876.83,2192.07
brilliant earth,natural,marquise,Very Good,Good,Medium,3740.0,3740.0,10.0,15.0,good,F,SI2,1.0,GIA,2779.1,2779.1
brilliant earth,natural,round,Excellent,Good,None,3580.0,3977.777777777778,12.666666666666666,18.0,good,H,VS1,0.9,GIA,2660.21,2955.79
brilliant earth,natural,round,Very Good,Very Good,Medium,1860.0,3100.0,14.0,18.0,good,F,SI1,0.6,GIA,1382.12,2303.54
brilliant earth,natural,round,Excellent,Excellent,Faint,4157.14,6814.983606557378,18.0,18.0,super ideal,D,IF,0.61,GIA,3089.07,5064.05
brilliant earth,natural,round,Excellent,Excellent,Faint,10485.0,9361.607142857141,18.0,18.0,super ideal,E,VVS1,1.12,GIA,7791.15,6956.38
brilliant earth,natural,pear,Excellent,Excellent,Faint,3210.0,4012.5,15.0,15.0,ideal,D,VVS1,0.8,GIA,2385.27,2981.59
brilliant earth,natural,emerald,Excellent,Very Good,Faint,594.0,1980.0,14.0,15.0,ideal,H,VVS2,0.3,GIA,441.39,1471.29
brilliant earth,natural,round,Excellent,Excellent,None,1440.0,2769.230769230769,18.0,18.0,super ideal,I,VS2,0.52,GIA,1070.03,2057.75
brilliant earth,natural,round,Excellent,Excellent,Faint,19550.0,13865.248226950356,18.0,18.0,super ideal,D,VVS1,1.41,GIA,14527.13,10302.93
brilliant earth,natural,radiant,Very Good,Good,Strong,2290.0,3271.4285714285716,13.25,15.0,very good,E,SI1,0.7,GIA,1701.64,2430.92
brilliant earth,natural,round,Excellent,Excellent,Faint,955.0,2329.268292682927,14.5,18.0,very good,E,VS2,0.41,GIA,709.64,1730.82
brilliant earth,natural,round,Excellent,Excellent,None,11621.54,11621.54,18.0,18.0,super ideal,D,VVS1,1.0,GIA,8635.69,8635.69
brilliant earth,natural,round,Excellent,Excellent,Strong,5220.0,5736.263736263736,14.5,18.0,very good,G,VVS1,0.91,GIA,3878.86,4262.48
brilliant earth,natural,round,Excellent,Excellent,None,3280.0,3565.2173913043475,17.333333333333332,18.0,ideal,F,SI2,0.92,GIA,2437.29,2649.23
brilliant earth,natural,round,Excellent,Excellent,Faint,2150.0,3909.0909090909086,17.90909090909091,18.0,super ideal,H,VS2,0.55,GIA,1597.61,2904.75
brilliant earth,natural,round,Excellent,Very Good,None,1080.0,2347.8260869565215,15.6,18.0,very good,G,SI1,0.46,GIA,802.52,1744.61
brilliant earth,natural,round,Excellent,Excellent,None,1880.0,2685.714285714286,17.652173913043477,18.0,ideal,J,VVS2,0.7,GIA,1396.98,1995.69
brilliant earth,natural,round,Excellent,Excellent,Faint,6370.0,4789.473684210526,18.0,18.0,super ideal,J,VS2,1.33,GIA,4733.39,3558.94
brilliant earth,natural,round,Excellent,Excellent,None,4480.0,8615.384615384615,18.0,18.0,super ideal,D,FL,0.52,GIA,3328.98,6401.88
brilliant earth,natural,round,Excellent,Excellent,Faint,1886.67,3043.016129032258,18.0,18.0,super ideal,I,VS1,0.62,GIA,1401.94,2261.19
brilliant earth,natural,round,Excellent,Excellent,None,1328.33,3162.690476190476,17.923076923076923,18.0,super ideal,E,VS2,0.42,GIA,987.05,2350.12
brilliant earth,natural,radiant,Excellent,Excellent,Faint,5090.0,4990.196078431372,15.0,15.0,ideal,G,VS1,1.02,GIA,3782.26,3708.09
brilliant earth,natural,round,Excellent,Excellent,Medium,732.38,2441.266666666667,17.76923076923077,18.0,super ideal,H,VVS1,0.3,GIA,544.21,1814.05
brilliant earth,natural,princess,Excellent,Very Good,None,690.0,2156.25,15.0,15.0,ideal,F,VVS2,0.32,GIA,512.72,1602.26
brilliant earth,natural,round,Excellent,Excellent,Faint,4752.0,4441.121495327103,18.0,18.0,super ideal,J,SI1,1.07,GIA,3531.1,3300.09
brilliant earth,natural,round,Excellent,Excellent,Faint,3435.56,6362.148148148148,18.0,18.0,super ideal,D,IF,0.54,GIA,2552.88,4727.56
brilliant earth,natural,heart,Excellent,Very Good,Faint,990.0,1980.0,12.0,15.0,very good,J,SI2,0.5,GIA,735.65,1471.29
brilliant earth,natural,pear,Excellent,Excellent,Medium,2350.0,3852.4590163934427,15.0,15.0,very good,D,VVS1,0.61,GIA,1746.23,2862.67
brilliant earth,natural,round,Excellent,Excellent,Faint,591.43,1907.8387096774193,17.916666666666668,18.0,super ideal,I,VS2,0.31,GIA,439.48,1417.67
brilliant earth,natural,round,Excellent,Excellent,Faint,1422.0,3555.0,17.785714285714285,18.0,super ideal,E,VVS1,0.4,GIA,1056.65,2641.63
brilliant earth,natural,round,Excellent,Excellent,Medium,1780.0,2781.25,18.0,18.0,super ideal,D,SI2,0.64,GIA,1322.68,2066.68
brilliant earth,natural,oval,Excellent,Very Good,None,1456.67,2468.9322033898306,14.333333333333334,15.0,ideal,F,SI1,0.59,GIA,1082.42,1834.6
brilliant earth,natural,princess,Excellent,Good,None,920.0,1840.0,13.0,15.0,good,J,VS1,0.5,GIA,683.63,1367.26
brilliant earth,natural,oval,Excellent,Excellent,None,2763.33,3684.44,15.0,15.0,ideal,G,SI1,0.75,GIA,2053.36,2737.82
brilliant earth,natural,round,Excellent,Excellent,Faint,1300.0,2888.8888888888887,17.555555555555557,18.0,ideal,I,IF,0.45,GIA,966.0,2146.66
brilliant earth,natural,round,Excellent,Excellent,Faint,1036.67,2801.810810810811,17.714285714285715,18.0,ideal,F,VVS2,0.37,GIA,770.32,2081.96
brilliant earth,natural,round,Excellent,Very Good,None,2363.33,2954.1625,14.666666666666666,18.0,very good,J,VS1,0.8,GIA,1756.13,2195.17
brilliant earth,natural,round,Excellent,Excellent,Faint,10920.0,5717.277486910995,18.0,18.0,super ideal,J,VS2,1.91,GIA,8114.39,4248.37
brilliant earth,natural,pear,Excellent,Excellent,None,2230.0,2973.3333333333335,15.0,15.0,ideal,I,VS2,0.75,GIA,1657.06,2209.41
brilliant earth,natural,oval,Excellent,Excellent,None,11710.0,5855.0,14.0,15.0,super ideal,F,SI2,2.0,GIA,8701.42,4350.71
brilliant earth,natural,princess,Excellent,Very Good,Faint,2303.33,3290.4714285714285,14.875,15.0,ideal,F,VS2,0.7,GIA,1711.55,2445.07
brilliant earth,natural,emerald,Very Good,Very Good,None,2000.0,2857.1428571428573,14.0,15.0,super ideal,G,SI2,0.7,GIA,1486.15,2123.07
brilliant earth,natural,round,Excellent,Excellent,Faint,1356.11,3766.972222222222,18.0,18.0,super ideal,E,VVS1,0.36,GIA,1007.69,2799.15
brilliant earth,natural,cushion,Excellent,Excellent,None,12190.0,6772.222222222222,15.0,15.0,super ideal,G,VS1,1.8,GIA,9058.09,5032.27
brilliant earth,natural,heart,Excellent,Very Good,None,2430.0,3422.535211267606,15.0,15.0,ideal,F,VS2,0.71,GIA,1805.67,2543.2
brilliant earth,natural,round,Excellent,Very Good,Faint,4030.0,4030.0,13.0,18.0,good,J,VS1,1.0,GIA,2994.6,2994.6
brilliant earth,natural,marquise,Excellent,Very Good,None,653.33,2107.516129032258,15.0,15.0,ideal,F,VS1,0.31,GIA,485.47,1566.04
brilliant earth,natural,pear,Excellent,Excellent,None,2720.0,3626.6666666666665,15.0,15.0,super ideal,E,SI1,0.75,GIA,2021.17,2694.89
brilliant earth,natural,heart,Excellent,Very Good,Faint,1750.0,3431.372549019608,15.0,15.0,super ideal,F,VVS2,0.51,GIA,1300.38,2549.77
brilliant earth,natural,emerald,Excellent,Very Good,None,2220.0,2707.317073170732,14.666666666666666,15.0,ideal,G,VVS2,0.82,GIA,1649.63,2011.74
brilliant earth,natural,round,Excellent,Excellent,Medium,2077.73,4155.46,17.875,18.0,ideal,D,VS1,0.5,GIA,1543.91,3087.82
brilliant earth,natural,heart,Excellent,Excellent,Faint,1800.0,2500.0,15.0,15.0,ideal,I,SI1,0.72,GIA,1337.54,1857.69
brilliant earth,natural,round,Excellent,Excellent,None,4026.92,5369.2266666666665,18.0,18.0,super ideal,F,VS1,0.75,GIA,2992.31,3989.74
brilliant earth,natural,round,Excellent,Excellent,Faint,1120.0,2731.707317073171,17.642857142857142,18.0,ideal,H,VVS2,0.41,GIA,832.24,2029.87
brilliant earth,natural,pear,Excellent,Very Good,None,1070.0,2098.0392156862745,15.0,15.0,ideal,I,VVS2,0.51,GIA,795.09,1559.0
brilliant earth,natural,round,Excellent,Very Good,None,6336.67,6336.67,14.733333333333333,18.0,very good,E,VS2,1.0,GIA,4708.63,4708.63
brilliant earth,natural,oval,Excellent,Very Good,None,700.0,1944.4444444444446,15.0,15.0,ideal,D,SI1,0.36,GIA,520.15,1444.87
brilliant earth,natural,oval,Excellent,Excellent,Strong,3470.0,3614.5833333333335,15.0,15.0,very good,I,SI1,0.96,GIA,2578.47,2685.91
brilliant earth,natural,round,Excellent,Excellent,None,693.75,2167.96875,17.894736842105264,18.0,ideal,E,SI1,0.32,GIA,515.51,1610.97
brilliant earth,natural,round,Excellent,Excellent,Faint,7041.43,6836.339805825243,18.0,18.0,super ideal,H,VS2,1.03,GIA,5232.32,5079.92
brilliant earth,natural,round,Excellent,Excellent,Faint,878.0,2832.2580645161293,17.818181818181817,18.0,ideal,F,IF,0.31,GIA,652.42,2104.58
brilliant earth,natural,oval,Excellent,Very Good,None,1670.0,2352.112676056338,14.0,15.0,ideal,I,SI2,0.71,GIA,1240.94,1747.8
brilliant earth,natural,round,Excellent,Very Good,None,1225.0,2450.0,12.857142857142858,18.0,good,G,SI2,0.5,GIA,910.27,1820.54
brilliant earth,natural,princess,Excellent,Very Good,None,540.0,1741.9354838709678,12.333333333333334,15.0,very good,D,SI2,0.31,GIA,401.26,1294.39
brilliant earth,natural,round,Excellent,Excellent,None,7706.67,7482.203883495145,18.0,18.0,super ideal,H,VVS1,1.03,GIA,5726.64,5559.85
brilliant earth,natural,round,Excellent,Excellent,Faint,5230.0,6705.128205128205,18.0,18.0,super ideal,D,VS2,0.78,GIA,3886.29,4982.42
brilliant earth,natural,pear,Very Good,Excellent,None,860.0,2097.560975609756,15.0,15.0,very good,G,VVS2,0.41,GIA,639.05,1558.65
brilliant earth,natural,round,Excellent,Very Good,None,1380.0,2760.0,12.88888888888889,18.0,good,I,VS1,0.5,GIA,1025.44,2050.89
brilliant earth,natural,oval,Excellent,Very Good,None,600.0,2000.0,13.857142857142858,15.0,very good,H,SI1,0.3,GIA,445.85,1486.15
brilliant earth,natural,princess,Excellent,Very Good,None,9780.0,6074.534161490683,15.0,15.0,ideal,G,VS2,1.61,GIA,7267.28,4513.84
brilliant earth,natural,round,Excellent,Excellent,Medium,1550.0,2767.8571428571427,18.0,18.0,super ideal,I,VVS2,0.56,GIA,1151.77,2056.73
brilliant earth,natural,cushion,Excellent,Very Good,None,4530.0,4081.081081081081,15.0,15.0,super ideal,D,SI1,1.11,GIA,3366.13,3032.55
brilliant earth,natural,emerald,Excellent,Very Good,None,14700.0,9800.0,14.0,15.0,ideal,D,IF,1.5,GIA,10923.22,7282.14
brilliant earth,natural,round,Excellent,Excellent,Faint,9492.73,9398.742574257425,18.0,18.0,super ideal,E,VVS2,1.01,GIA,7053.82,6983.98
brilliant earth,natural,cushion,Excellent,Excellent,None,3870.0,4031.25,13.5,15.0,very good,E,VS1,0.96,GIA,2875.7,2995.52
brilliant earth,natural,round,Excellent,Excellent,None,7756.67,5171.113333333334,17.545454545454547,18.0,super ideal,J,SI2,1.5,GIA,5763.79,3842.53
brilliant earth,natural,round,Excellent,Excellent,Faint,1109.09,2997.5405405405404,18.0,18.0,super ideal,G,IF,0.37,GIA,824.14,2227.4
brilliant earth,natural,cushion,Very Good,Good,None,8090.0,5393.333333333333,13.0,15.0,good,H,VS2,1.5,GIA,6011.48,4007.66
brilliant earth,natural,oval,Excellent,Very Good,None,720.0,2117.6470588235293,15.0,15.0,ideal,F,VS2,0.34,GIA,535.01,1573.57
brilliant earth,natural,round,Excellent,Excellent,None,750.0,1875.0,14.625,18.0,very good,J,VVS1,0.4,GIA,557.31,1393.27
brilliant earth,natural,emerald,Very Good,Very Good,None,820.0,2645.1612903225805,15.0,15.0,super ideal,D,VVS1,0.31,GIA,609.32,1965.56
brilliant earth,natural,round,Excellent,Excellent,Faint,1115.0,2230.0,17.761904761904763,18.0,ideal,J,VVS2,0.5,GIA,828.53,1657.06
brilliant earth,natural,pear,Excellent,Very Good,None,1390.0,2316.666666666667,14.75,15.0,ideal,E,SI1,0.6,GIA,1032.88,1721.46
brilliant earth,natural,round,Excellent,Excellent,Faint,865.0,2790.3225806451615,15.666666666666666,18.0,very good,D,VS1,0.31,GIA,642.76,2073.42
brilliant earth,natural,round,Excellent,Excellent,None,1310.0,3358.974358974359,17.8,18.0,ideal,D,VS1,0.39,GIA,973.43,2495.97
brilliant earth,natural,oval,Excellent,Excellent,Medium,9470.0,6230.263157894737,13.666666666666666,15.0,super ideal,H,SI2,1.52,GIA,7036.93,4629.56
brilliant earth,natural,round,Excellent,Excellent,None,1905.0,4233.333333333333,18.0,18.0,super ideal,E,IF,0.45,GIA,1415.56,3145.69
brilliant earth,natural,cushion,Excellent,Excellent,Faint,9660.0,5682.352941176471,14.75,15.0,super ideal,H,SI1,1.7,GIA,7178.11,4222.42
brilliant earth,natural,round,Excellent,Excellent,Medium,2980.0,3239.1304347826085,15.5,18.0,very good,J,VVS2,0.92,GIA,2214.37,2406.92
brilliant earth,natural,round,Excellent,Very Good,Strong,3888.0,4320.0,15.0,18.0,very good,E,SI1,0.9,GIA,2889.08,3210.09
brilliant earth,natural,round,Excellent,Excellent,Faint,1365.0,3329.268292682927,14.0,18.0,very good,E,VVS1,0.41,GIA,1014.3,2473.9
brilliant earth,natural,oval,Excellent,Very Good,None,5175.0,5175.0,14.166666666666666,15.0,very good,H,VS1,1.0,GIA,3845.42,3845.42
brilliant earth,natural,pear,Excellent,Very Good,Faint,1085.0,2009.2592592592591,14.75,15.0,ideal,G,SI1,0.54,GIA,806.24,1493.03
brilliant earth,natural,round,Excellent,Excellent,Faint,1545.0,3287.2340425531916,17.833333333333332,18.0,super ideal,H,VS1,0.47,GIA,1148.05,2442.66
brilliant earth,natural,round,Excellent,Excellent,None,3110.0,3792.6829268292686,18.0,18.0,super ideal,F,SI1,0.82,GIA,2310.97,2818.25
brilliant earth,natural,pear,Excellent,Very Good,Faint,1030.0,2019.6078431372548,10.75,15.0,very good,G,SI1,0.51,GIA,765.37,1500.72
brilliant earth,natural,round,Excellent,Excellent,Medium,5660.0,6987.654320987654,18.0,18.0,super ideal,D,VVS1,0.81,GIA,4205.81,5192.36
brilliant earth,natural,round,Excellent,Excellent,Medium,6253.33,7816.662499999999,18.0,18.0,super ideal,E,IF,0.8,GIA,4646.7,5808.37
brilliant earth,natural,round,Excellent,Excellent,None,13230.0,7350.0,18.0,18.0,super ideal,I,VVS2,1.8,GIA,9830.89,5461.61
brilliant earth,natural,round,Excellent,Excellent,None,5210.0,4693.693693693694,18.0,18.0,super ideal,I,SI1,1.11,GIA,3871.43,3487.77
brilliant earth,natural,pear,Excellent,Very Good,None,976.67,2441.6749999999997,14.857142857142858,15.0,ideal,F,VVS2,0.4,GIA,725.74,1814.35
brilliant earth,natural,pear,Excellent,Very Good,None,741.43,2471.4333333333334,14.833333333333334,15.0,super ideal,E,VVS1,0.3,GIA,550.94,1836.46
brilliant earth,natural,oval,Excellent,Very Good,None,6630.0,6630.0,14.933333333333334,15.0,super ideal,D,VS1,1.0,GIA,4926.59,4926.59
brilliant earth,natural,princess,Excellent,Very Good,Faint,10970.0,7264.900662251655,15.0,15.0,super ideal,E,VS1,1.51,GIA,8151.54,5398.37
brilliant earth,natural,round,Excellent,Excellent,None,927.5,2898.4375,17.923076923076923,18.0,ideal,D,VS1,0.32,GIA,689.2,2153.76
brilliant earth,natural,round,Excellent,Excellent,None,1160.0,3052.6315789473683,17.88888888888889,18.0,super ideal,F,VVS2,0.38,GIA,861.97,2268.34
brilliant earth,natural,round,Excellent,Excellent,Faint,7420.0,4580.246913580247,18.0,18.0,super ideal,J,SI2,1.62,GIA,5513.62,3403.47
brilliant earth,natural,oval,Excellent,Excellent,None,3560.0,3912.087912087912,14.5,15.0,very good,E,VS1,0.91,GIA,2645.35,2906.98
brilliant earth,natural,round,Excellent,Excellent,None,2323.85,4556.56862745098,18.0,18.0,super ideal,F,VVS1,0.51,GIA,1726.8,3385.88
brilliant earth,natural,round,Excellent,Excellent,None,6290.0,5933.962264150943,17.875,18.0,super ideal,G,SI1,1.06,GIA,4673.95,4409.38
brilliant earth,natural,cushion,Excellent,Very Good,None,5710.0,4758.333333333334,14.0,15.0,very good,G,VVS2,1.2,GIA,4242.96,3535.8
